Seed, N, MU, RHO, S, Num_neutral, Num_sel, pi_neutral, pi_sel
6690010467199639531, 5000, 4.0e-09, 1.0e-07, -0.0001, 18, 41, 9.28744e-06, 1.14681e-05
677107976538266735, 5000, 4.0e-09, 1.0e-07, -0.0001, 12, 43, 9.12894e-07, 8.81375e-06
7923173225288758280, 5000, 1.0e-09, 2.0e-07, -0.0001, 7, 7, 7.18151e-06, 2.54043e-06
890724447557535863, 5000, 4.0e-09, 1.0e-07, -0.0001, 28, 38, 8.49838e-06, 1.2303e-05
4378617023577741193, 5000, 4.0e-09, 1.0e-07, -0.0001, 21, 43, 8.27826e-06, 1.11597e-05
6062770671989384838, 5000, 4.0e-09, 1.0e-07, -0.0001, 22, 34, 1.16187e-05, 8.21209e-06
4766740334952985826, 5000, 4.0e-09, 1.0e-07, -0.0001, 14, 48, 6.54648e-07, 1.29562e-05
5661386837679770765, 5000, 4.0e-09, 1.0e-07, -0.0001, 20, 43, 3.78831e-06, 1.75764e-05
5007908710673128638, 5000, 4.0e-09, 1.0e-07, -0.0001, 27, 45, 1.29585e-05, 1.51099e-05
2284813089569662158, 5000, 4.0e-09, 1.0e-07, -0.0001, 26, 41, 6.37881e-06, 1.53869e-05
4692789827053036066, 5000, 4.0e-09, 1.0e-07, -0.0001, 13, 34, 3.77021e-06, 9.64027e-06
1459888600935717374, 5000, 4.0e-09, 1.0e-07, -0.0001, 14, 32, 1.30054e-06, 8.64664e-06
5763833876417390068, 5000, 4.0e-09, 1.0e-07, -0.0001, 20, 39, 6.39573e-06, 3.18846e-06
8857337225711242093, 5000, 1.0e-09, 2.0e-07, -0.0001, 1, 8, 1.35089e-07, 2.13185e-06
8575778811432193738, 5000, 4.0e-09, 1.0e-07, -0.0001, 15, 41, 2.54968e-06, 1.05041e-05
1954217690567258592, 5000, 4.0e-09, 1.0e-07, -0.0001, 21, 46, 1.11086e-05, 1.15094e-05
2043333379104190177, 5000, 4.0e-09, 1.0e-07, -0.0001, 20, 44, 5.44278e-06, 8.77788e-06
3123224944767867231, 5000, 4.0e-09, 1.0e-07, -0.0001, 24, 36, 7.1062e-06, 1.20248e-05
3919893090082270926, 5000, 4.0e-09, 1.0e-07, -0.0001, 19, 32, 6.33729e-06, 1.67462e-05
6562223166090177766, 5000, 4.0e-09, 1.0e-07, -0.0001, 25, 36, 7.82588e-06, 4.52724e-06
9152254253689950477, 5000, 4.0e-09, 1.0e-07, -0.0001, 22, 41, 9.33114e-06, 9.4178e-06
2845913663076016857, 5000, 4.0e-09, 1.0e-07, -0.0001, 30, 46, 9.27677e-06, 9.19653e-06
961457159009051919, 5000, 4.0e-09, 1.0e-07, -0.0001, 12, 46, 4.97558e-06, 1.31514e-05
5761251420766510941, 5000, 4.0e-09, 1.0e-07, -0.0001, 24, 33, 1.19282e-05, 1.22156e-05
2182057778515977299, 5000, 1.0e-09, 2.0e-07, -0.0001, 3, 9, 1.94181e-06, 1.52421e-06
5491630942480509175, 5000, 4.0e-09, 1.0e-07, -0.0001, 18, 38, 4.59484e-06, 2.07412e-05
2938416713707046584, 5000, 4.0e-09, 1.0e-07, -0.0001, 25, 36, 5.05507e-06, 9.74949e-06
8050791852531847518, 5000, 4.0e-09, 1.0e-07, -0.0001, 18, 42, 9.78003e-06, 1.06382e-05
3986318736432367584, 5000, 4.0e-09, 1.0e-07, -0.0001, 24, 47, 1.21294e-05, 7.72181e-06
741564518643642438, 5000, 4.0e-09, 1.0e-07, -0.0001, 20, 38, 4.92582e-06, 1.16009e-05
6373340040742660766, 5000, 4.0e-09, 1.0e-07, -0.0001, 19, 48, 2.52101e-06, 1.42527e-05
3002263448239158782, 5000, 4.0e-09, 1.0e-07, -0.0001, 23, 43, 3.35804e-06, 1.63756e-05
5236651338830354385, 5000, 4.0e-09, 1.0e-07, -0.0001, 23, 41, 7.04051e-06, 1.82995e-05
5358664391040642569, 5000, 4.0e-09, 1.0e-07, -0.0001, 22, 31, 5.83895e-06, 8.61052e-06
2650809774775169538, 5000, 4.0e-09, 1.0e-07, -0.0001, 14, 34, 2.81571e-06, 9.57216e-06
9078416614229174456, 5000, 1.0e-09, 2.0e-07, -0.0001, 2, 5, 6.38716e-08, 2.37016e-06
2407209819265164617, 5000, 4.0e-09, 1.0e-07, -0.0001, 14, 46, 2.92489e-06, 9.92084e-06
1613947696327444749, 5000, 4.0e-09, 1.0e-07, -0.0001, 16, 36, 6.40682e-06, 1.77505e-05
5643082146716261402, 5000, 4.0e-09, 1.0e-07, -0.0001, 24, 38, 1.17133e-05, 1.47402e-05
22031053372582279, 5000, 4.0e-09, 1.0e-07, -0.0001, 22, 45, 8.55796e-06, 1.03278e-05
1718979904133781439, 5000, 4.0e-09, 1.0e-07, -0.0001, 22, 36, 5.42381e-06, 9.55057e-06
2983960960369033336, 5000, 4.0e-09, 1.0e-07, -0.0001, 31, 42, 1.28338e-05, 1.49146e-05
2716207421660511277, 5000, 4.0e-09, 1.0e-07, -0.0001, 15, 51, 8.12726e-06, 1.34844e-05
9137939991426374713, 5000, 4.0e-09, 1.0e-07, -0.0001, 34, 31, 9.53785e-06, 3.01887e-06
7798243059525597264, 5000, 4.0e-09, 1.0e-07, -0.0001, 20, 40, 7.01421e-06, 9.80545e-06
4588217736435188090, 5000, 4.0e-09, 1.0e-07, -0.0001, 18, 31, 7.53704e-06, 2.85216e-06
4673959598466873938, 5000, 1.0e-09, 2.0e-07, -0.0001, 3, 7, 2.90456e-06, 1.87518e-06
6728349412338028041, 5000, 4.0e-09, 1.0e-07, -0.0001, 23, 41, 4.25486e-06, 8.4375e-06
1306222821295818429, 5000, 4.0e-09, 1.0e-07, -0.0001, 20, 28, 8.45235e-06, 5.31669e-06
7873326465042010398, 5000, 4.0e-09, 1.0e-07, -0.0001, 21, 39, 6.45146e-06, 8.27764e-06
5613427081549774319, 5000, 4.0e-09, 1.0e-07, -0.0001, 14, 38, 1.26794e-06, 1.19533e-05
5205605497975960396, 5000, 4.0e-09, 1.0e-07, -0.0001, 18, 38, 4.27923e-06, 9.30895e-06
11971907657673364, 5000, 4.0e-09, 1.0e-07, -0.0001, 17, 34, 4.45637e-06, 1.33296e-05
9139847049272210023, 5000, 4.0e-09, 1.0e-07, -0.0001, 30, 42, 6.34596e-06, 6.96385e-06
4078182109100789018, 5000, 4.0e-09, 1.0e-07, -0.0001, 22, 35, 8.05019e-06, 8.00738e-06
1362844188768533466, 5000, 4.0e-09, 1.0e-07, -0.0001, 16, 37, 5.46922e-06, 2.08553e-05
7011979014982100887, 5000, 4.0e-09, 1.0e-07, -0.0001, 23, 35, 9.70057e-06, 1.40268e-05
7436018951966841981, 5000, 1.0e-09, 2.0e-07, -0.0001, 9, 12, 9.95879e-07, 6.24596e-06
6404117468849036987, 5000, 1.0e-09, 1.0e-07, -0.0001, 5, 9, 2.22159e-07, 3.64382e-06
9015143867436576892, 5000, 4.0e-09, 1.0e-07, -0.0001, 15, 45, 2.43173e-06, 1.23103e-05
7018672895736476940, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 33, 2.47259e-06, 6.8745e-06
7177076962973334413, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 38, 3.27475e-06, 6.71649e-06
4414699195399237597, 5000, 4.0e-09, 1.0e-07, -0.001, 13, 47, 2.55292e-06, 8.1961e-06
8509234370808197792, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 38, 6.90747e-06, 7.47502e-06
3896278605321342056, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 31, 5.53574e-06, 6.37551e-06
3777903376114549608, 5000, 4.0e-09, 1.0e-07, -0.001, 28, 40, 4.90644e-06, 3.42843e-06
3097982092273555366, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 30, 5.41278e-06, 4.22882e-06
8970658599590037647, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 36, 4.33664e-06, 5.6425e-06
5978409594420940974, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 36, 6.13532e-06, 8.92752e-06
174432729648054201, 5000, 1.0e-09, 2.0e-07, -0.0001, 7, 10, 4.33878e-07, 5.43544e-06
6619175009558456530, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 31, 8.65766e-06, 3.48108e-06
6857310645346234178, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 43, 8.94205e-06, 9.0746e-06
7262418012943019921, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 33, 1.19889e-05, 7.7299e-06
2259354042999026090, 5000, 4.0e-09, 1.0e-07, -0.001, 27, 31, 8.50207e-06, 6.50278e-06
6767804963670122901, 5000, 4.0e-09, 1.0e-07, -0.001, 26, 37, 1.25082e-05, 8.87686e-06
1810359438918669347, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 31, 7.26581e-06, 4.52017e-06
1848210026945683849, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 26, 8.37735e-06, 6.64048e-06
4222744491923243320, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 36, 3.73038e-06, 6.33266e-06
688342258728353500, 5000, 4.0e-09, 1.0e-07, -0.001, 27, 31, 7.48966e-06, 3.56974e-06
6144381626199918922, 5000, 4.0e-09, 1.0e-07, -0.001, 25, 34, 9.84252e-06, 5.91483e-06
1986720554756247511, 5000, 1.0e-09, 2.0e-07, -0.0001, 4, 10, 1.37726e-07, 6.16859e-07
2134813770032823148, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 38, 3.21807e-06, 4.14429e-06
127695633862040727, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 41, 3.2234e-06, 5.73135e-06
7964093714438950784, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 28, 5.39904e-06, 5.02513e-06
4124048978987283130, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 50, 4.64893e-06, 1.16705e-05
1293801432307158467, 5000, 4.0e-09, 1.0e-07, -0.001, 23, 32, 3.88703e-06, 6.09384e-06
3047622055104696374, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 40, 7.62795e-06, 6.82546e-06
7510214345334323136, 5000, 4.0e-09, 1.0e-07, -0.001, 23, 39, 7.88114e-06, 9.21289e-06
1206115768662861101, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 36, 6.94769e-06, 6.22035e-06
214322734881819909, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 33, 8.6936e-06, 8.8139e-06
7886604701640321718, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 32, 4.81221e-06, 8.93433e-06
3140998587739407509, 5000, 1.0e-09, 2.0e-07, -0.0001, 4, 11, 3.88481e-07, 2.4907e-06
1121055605577803717, 5000, 4.0e-09, 1.0e-07, -0.001, 14, 38, 4.50405e-06, 7.39217e-06
4037594385393361514, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 37, 8.15223e-06, 1.01957e-05
2744040955733412591, 5000, 4.0e-09, 1.0e-07, -0.001, 27, 39, 4.97761e-06, 7.81122e-06
9034861036755380562, 5000, 4.0e-09, 1.0e-07, -0.001, 29, 46, 4.4562e-06, 1.14245e-05
3808284764423004208, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 38, 2.82975e-06, 1.02882e-05
5001568898357453263, 5000, 4.0e-09, 1.0e-07, -0.001, 31, 28, 3.7181e-06, 1.99003e-06
2898264077396370630, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 31, 1.09342e-05, 1.14009e-05
8073462923603660405, 5000, 4.0e-09, 1.0e-07, -0.001, 15, 42, 2.61544e-06, 8.64626e-06
7798086936017580478, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 28, 2.44277e-06, 5.47719e-06
4416353362069245582, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 29, 6.58345e-06, 2.45365e-06
8988318931142033175, 5000, 1.0e-09, 2.0e-07, -0.0001, 3, 5, 7.0528e-07, 2.6565e-06
7509685580930091864, 5000, 4.0e-09, 1.0e-07, -0.001, 28, 33, 1.0596e-05, 6.49056e-06
7577077067990987412, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 34, 6.68959e-06, 9.28438e-06
4802772874915348221, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 39, 5.65028e-06, 1.0283e-05
3426905866525038329, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 35, 8.7772e-06, 6.23288e-06
7582813668316852185, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 30, 9.74517e-06, 8.407e-06
836782138013913043, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 32, 6.26787e-06, 5.8917e-06
2170501637797696751, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 41, 8.56189e-06, 9.15659e-06
1964371599553120084, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 31, 5.58514e-06, 9.93674e-06
7993641275070527061, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 37, 1.46629e-06, 7.58417e-06
6190928807767520560, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 35, 6.09508e-06, 9.78244e-06
1597866130112601039, 5000, 1.0e-09, 2.0e-07, -0.0001, 7, 7, 2.12963e-07, 2.39109e-07
1833996495732155588, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 37, 6.32057e-06, 6.12896e-06
8803048476288718737, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 51, 1.00026e-05, 1.18032e-05
3194119359956439950, 5000, 4.0e-09, 1.0e-07, -0.001, 14, 34, 1.32666e-06, 4.79487e-06
561361925359966664, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 39, 4.78915e-06, 9.72454e-06
5290213302361445055, 5000, 4.0e-09, 1.0e-07, -0.001, 25, 39, 3.63112e-06, 5.11399e-06
8436667329240128050, 5000, 4.0e-09, 1.0e-07, -0.001, 23, 43, 5.81084e-06, 9.96718e-06
7367253343372868843, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 34, 5.01247e-06, 2.5705e-06
3276993158522421777, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 35, 2.92237e-06, 8.0405e-06
262461004692456355, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 42, 1.45853e-05, 6.163e-06
6221947543031217106, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 42, 8.01688e-06, 1.26166e-05
6953148138846426968, 5000, 1.0e-09, 2.0e-07, -0.0001, 3, 14, 3.82826e-07, 1.71818e-06
2228551763096550575, 5000, 4.0e-09, 1.0e-07, -0.001, 15, 45, 3.38212e-06, 1.25455e-05
8228688675083599152, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 39, 2.40952e-06, 6.35768e-06
969144793407364876, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 35, 4.06342e-06, 6.30446e-06
8899082483057781630, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 32, 1.98226e-06, 1.10877e-05
7141118534109120758, 5000, 4.0e-09, 1.0e-07, -0.001, 26, 42, 1.37295e-05, 9.84837e-06
3666960289901627785, 5000, 4.0e-09, 1.0e-07, -0.001, 11, 31, 6.74172e-06, 5.93235e-06
180234500821605027, 5000, 4.0e-09, 1.0e-07, -0.001, 23, 41, 4.83899e-06, 5.43265e-06
1345680326919266404, 5000, 4.0e-09, 1.0e-07, -0.001, 14, 21, 2.63435e-06, 4.10969e-06
581860516676270750, 5000, 4.0e-09, 1.0e-07, -0.001, 14, 29, 8.24385e-06, 6.38565e-06
659591840142078649, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 36, 5.43816e-06, 7.40946e-06
3118944751902473495, 5000, 1.0e-09, 2.0e-07, -0.0001, 3, 13, 1.50003e-06, 2.31484e-07
4342273137452096199, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 33, 6.75639e-06, 3.68238e-06
1688218762875748775, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 41, 5.65649e-06, 9.90275e-06
5631276149833641994, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 37, 6.97531e-06, 7.94269e-06
3780600634337230870, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 24, 6.43224e-06, 7.78799e-06
7172496982883658041, 5000, 4.0e-09, 1.0e-07, -0.001, 23, 28, 4.66832e-06, 7.27897e-06
1626299895918988140, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 29, 7.06554e-06, 5.11329e-06
2396996025143944133, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 29, 7.71984e-06, 7.01105e-06
6503675752591269589, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 30, 1.50449e-06, 5.23274e-06
7565567919452370544, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 32, 8.04625e-06, 5.23425e-06
5471142397673689745, 5000, 4.0e-09, 1.0e-07, -0.001, 13, 42, 1.88663e-06, 5.52784e-06
3971374373450137642, 5000, 1.0e-09, 2.0e-07, -0.0001, 6, 13, 4.46332e-07, 2.92028e-06
495157934282502725, 5000, 4.0e-09, 1.0e-07, -0.001, 28, 29, 4.18599e-06, 2.96798e-06
1016584204353078174, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 40, 3.85932e-06, 7.58306e-06
5494400644727699934, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 20, 6.62981e-06, 6.55531e-06
3476306450697073999, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 39, 4.85634e-06, 8.56698e-06
2316977416978911114, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 37, 5.19713e-06, 8.06083e-06
4365056791117373000, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 41, 1.03095e-05, 6.78117e-06
5622310932654125704, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 39, 4.55923e-06, 8.48463e-06
972297724806016549, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 20, 7.90647e-06, 4.28348e-06
6863804501053487868, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 30, 1.16538e-05, 5.994e-06
4362980335345892156, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 31, 9.32524e-06, 3.79938e-06
1472322227470092171, 5000, 1.0e-09, 2.0e-07, -0.0001, 5, 13, 5.85822e-06, 2.19302e-06
5493835700670159182, 5000, 4.0e-09, 1.0e-07, -0.001, 26, 30, 8.16312e-06, 4.79351e-06
5202117494700272236, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 33, 2.92235e-06, 1.0408e-05
4636974753804078314, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 49, 4.86955e-06, 9.18327e-06
196226964431325896, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 35, 6.80847e-06, 9.25609e-06
44260428205277097, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 41, 5.68719e-06, 1.02836e-05
6304444821335385456, 5000, 4.0e-09, 1.0e-07, -0.001, 23, 23, 4.54259e-06, 6.71996e-06
2787862576190872985, 5000, 4.0e-09, 1.0e-07, -0.001, 25, 34, 5.77005e-06, 8.67242e-06
8707348473123854306, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 42, 8.10062e-06, 1.24891e-05
4573707402242879837, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 36, 6.50829e-06, 9.67153e-06
7105456878220866549, 5000, 4.0e-09, 1.0e-07, -0.001, 27, 28, 4.13591e-06, 3.73009e-06
9204311210353159932, 5000, 1.0e-09, 2.0e-07, -0.0001, 3, 11, 2.69682e-07, 5.01917e-06
136955521786373539, 5000, 1.0e-09, 1.0e-07, -0.0001, 5, 5, 4.87169e-07, 2.60971e-06
7719016447021756575, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 42, 8.99109e-06, 9.69326e-06
6494691236839837932, 5000, 4.0e-09, 1.0e-07, -0.001, 25, 44, 1.13821e-05, 7.76513e-06
8503473247253684284, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 36, 5.93813e-06, 5.12003e-06
8388962596212832340, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 41, 8.69511e-06, 6.42764e-06
7696153862836837743, 5000, 4.0e-09, 1.0e-07, -0.001, 15, 40, 1.02619e-06, 1.19752e-05
4836752034425075155, 5000, 4.0e-09, 1.0e-07, -0.001, 10, 36, 2.72071e-06, 6.10309e-06
5118978353851838599, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 35, 1.6608e-06, 8.17927e-06
6767780041008254583, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 32, 1.08504e-05, 6.79865e-06
2946509329395670404, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 28, 6.30832e-06, 4.877e-06
5366246041434623938, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 46, 5.81116e-06, 1.68033e-05
3683680878783802045, 5000, 1.0e-09, 2.0e-07, -0.0001, 8, 9, 9.59048e-07, 2.47759e-06
3297244142851515986, 5000, 4.0e-09, 1.0e-07, -0.001, 26, 31, 1.13869e-05, 6.79237e-06
9180445175541294431, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 39, 5.72379e-06, 9.15125e-06
83590138175584126, 5000, 4.0e-09, 1.0e-07, -0.001, 14, 34, 6.54533e-06, 1.0705e-05
2584141305366175872, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 40, 5.3332e-06, 1.2406e-05
2348688133400692949, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 35, 5.66951e-06, 1.42298e-05
5360431469593534999, 5000, 4.0e-09, 1.0e-07, -0.001, 15, 29, 4.39705e-06, 1.29665e-05
3197568332213161261, 5000, 4.0e-09, 1.0e-07, -0.001, 15, 33, 3.08971e-06, 5.17616e-06
2094825505023886829, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 32, 6.08943e-06, 1.10376e-05
8523362550009740937, 5000, 4.0e-09, 1.0e-07, -0.001, 12, 34, 7.55695e-06, 4.06807e-06
6029181667579373707, 5000, 4.0e-09, 1.0e-07, -0.001, 25, 37, 4.03136e-06, 1.51506e-05
7181100182619056883, 5000, 1.0e-09, 2.0e-07, -0.0001, 2, 6, 6.3814e-08, 1.91015e-06
96715812201299711, 5000, 4.0e-09, 1.0e-07, -0.001, 10, 28, 4.02579e-06, 6.09171e-06
2871986078454262475, 5000, 4.0e-09, 1.0e-07, -0.001, 15, 39, 3.51472e-06, 1.9458e-06
3939182996922331080, 5000, 4.0e-09, 1.0e-07, -0.001, 23, 30, 4.09184e-06, 9.06286e-06
2217332721794174263, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 33, 6.60538e-06, 8.13438e-06
6133639016693904722, 5000, 4.0e-09, 1.0e-07, -0.001, 13, 35, 1.57863e-05, 8.63088e-06
8056037919297002544, 5000, 4.0e-09, 1.0e-07, -0.001, 25, 38, 7.23328e-06, 6.94206e-06
5642221718625264240, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 44, 1.94802e-06, 6.29816e-06
5830897583581015515, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 36, 3.27735e-06, 7.71675e-06
8289786179314725519, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 28, 9.08325e-06, 1.35798e-05
4856185650848943511, 5000, 4.0e-09, 1.0e-07, -0.001, 11, 30, 7.79823e-06, 4.78426e-06
1817279249158174713, 5000, 1.0e-09, 2.0e-07, -0.0001, 4, 7, 4.7901e-07, 1.78792e-06
1044452748949768616, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 27, 1.1603e-05, 3.74561e-06
8096681962996131902, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 29, 4.06911e-06, 4.26426e-06
2166941905374788183, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 34, 6.61442e-06, 1.00419e-05
5311255314718123324, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 37, 7.19487e-06, 1.26659e-05
5448962353404798188, 5000, 4.0e-09, 1.0e-07, -0.001, 15, 38, 2.76492e-06, 6.8317e-06
5435625581455422787, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 34, 4.81975e-06, 7.19115e-06
5525636569586596359, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 31, 3.76733e-06, 9.71089e-06
658433963680461176, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 36, 8.22016e-06, 8.42694e-06
8130224333977740340, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 39, 6.70507e-06, 1.25411e-05
620342099756869864, 5000, 4.0e-09, 1.0e-07, -0.001, 15, 39, 7.07809e-06, 7.94471e-06
4574953439658958078, 5000, 1.0e-09, 2.0e-07, -0.0001, 0, 10, 0.0, 3.42964e-06
3697465233491412051, 5000, 4.0e-09, 1.0e-07, -0.001, 23, 40, 1.21949e-05, 6.60774e-06
5309091798857117877, 5000, 4.0e-09, 1.0e-07, -0.001, 21, 36, 3.58147e-06, 5.96098e-06
8843450760455376626, 5000, 4.0e-09, 1.0e-07, -0.001, 10, 34, 1.92621e-06, 3.26268e-06
2315089373163516087, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 40, 2.42541e-06, 1.15127e-05
7958568776155106060, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 29, 6.2426e-06, 6.469e-06
4217628937043071762, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 38, 1.06576e-05, 1.04111e-05
9205500821205592441, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 37, 6.18963e-06, 5.31268e-06
4139188577815832278, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 38, 5.73509e-06, 1.44855e-05
7470360460707783142, 5000, 4.0e-09, 1.0e-07, -0.001, 22, 33, 2.92874e-06, 1.10474e-05
5874952810466874918, 5000, 4.0e-09, 1.0e-07, -0.001, 30, 30, 1.01301e-05, 6.57635e-06
5514491843760538854, 5000, 1.0e-09, 2.0e-07, -0.0001, 5, 16, 8.54986e-07, 1.0858e-06
5390930469529935386, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 36, 7.27888e-06, 7.41151e-06
2519363257740639333, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 36, 7.01276e-06, 4.76748e-06
1546754407834334216, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 27, 6.46038e-06, 8.15508e-06
2447136212202989435, 5000, 4.0e-09, 1.0e-07, -0.001, 13, 24, 7.57478e-06, 2.14183e-06
8228686246129854098, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 48, 7.34838e-06, 7.04162e-06
4185390765502949820, 5000, 4.0e-09, 1.0e-07, -0.001, 20, 28, 4.05502e-06, 2.47573e-06
4417143100951146136, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 25, 4.10346e-06, 3.75173e-06
3830737759435107047, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 32, 2.1222e-06, 5.0081e-06
7598225660386945274, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 27, 3.1416e-06, 6.48005e-06
375558933218689548, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 39, 6.33949e-06, 6.82239e-06
6486429560769363821, 5000, 1.0e-09, 2.0e-07, -0.0001, 1, 9, 5.38596e-08, 2.1475e-06
7536875962367791938, 5000, 4.0e-09, 1.0e-07, -0.001, 18, 37, 3.30417e-06, 6.09372e-06
6515820295626318830, 5000, 4.0e-09, 1.0e-07, -0.001, 24, 38, 1.06183e-05, 8.19811e-06
398837624176500511, 5000, 4.0e-09, 1.0e-07, -0.001, 31, 40, 7.46839e-06, 9.74654e-06
5047460759753329404, 5000, 4.0e-09, 1.0e-07, -0.001, 19, 40, 7.38144e-06, 1.18397e-05
2249590442124902622, 5000, 4.0e-09, 1.0e-07, -0.001, 29, 33, 1.158e-05, 7.02721e-06
335286429423023315, 5000, 4.0e-09, 1.0e-07, -0.001, 26, 45, 1.41369e-05, 1.08957e-05
8792299517623190800, 5000, 4.0e-09, 1.0e-07, -0.001, 17, 33, 7.55073e-06, 7.64119e-06
5692871830366149899, 5000, 4.0e-09, 1.0e-07, -0.001, 16, 40, 1.22226e-06, 3.41974e-06
