Seed, N, MU, RHO, S, Num_neutral, Num_sel, pi_neutral, pi_sel
8431059148100950652, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 23, 2.09756e-06, 8.76878e-06
3077098021802274659, 5000, 2.0e-09, 1.0e-09, -0.0001, 18, 17, 4.7083e-06, 5.44456e-06
7828228922889628925, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 15, 3.30297e-06, 4.50204e-06
3653775335887554697, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 15, 2.38056e-06, 2.28086e-06
1999523512854701567, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 18, 1.22925e-06, 2.9468e-06
3684864239654918742, 5000, 2.0e-09, 1.0e-09, -0.0001, 17, 31, 1.74228e-06, 5.52908e-06
426251542777109548, 5000, 2.0e-09, 1.0e-09, -0.0001, 14, 14, 2.19521e-06, 6.17659e-06
86019139996002832, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 17, 4.3651e-06, 4.65065e-06
457062456812196037, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 14, 4.80741e-06, 3.09368e-06
3237226499687450342, 5000, 1.0e-09, 1.0e-08, -0.001, 10, 8, 2.29778e-06, 3.84507e-07
6319554715665713955, 5000, 2.0e-09, 1.0e-09, -0.0001, 8, 27, 1.13425e-06, 4.82926e-06
6112837168325355209, 5000, 2.0e-09, 1.0e-09, -0.0001, 14, 24, 2.15132e-06, 6.47633e-06
6529048751258520392, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 18, 1.87191e-06, 1.03904e-05
367681177136454848, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 25, 7.73624e-06, 2.95098e-06
683499562700269604, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 17, 2.20753e-06, 1.22305e-06
6442521279839553735, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 18, 2.11426e-06, 8.43849e-06
8427177976497039540, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 15, 3.60793e-07, 2.31687e-06
577756809126949956, 5000, 2.0e-09, 1.0e-09, -0.0001, 9, 21, 3.62428e-06, 4.1896e-06
4650129357990061110, 5000, 2.0e-09, 1.0e-09, -0.0001, 14, 19, 3.98381e-06, 3.59788e-06
8853827076375248559, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 23, 6.53969e-06, 3.18227e-06
6984098608931516525, 5000, 1.0e-09, 1.0e-08, -0.001, 7, 5, 3.48361e-06, 7.16958e-07
5211138606399805145, 5000, 2.0e-09, 1.0e-09, -0.0001, 3, 21, 2.2698e-07, 4.01292e-06
8870792639732595456, 5000, 2.0e-09, 1.0e-09, -0.0001, 8, 20, 2.61217e-06, 4.86421e-06
6457337465673427191, 5000, 2.0e-09, 1.0e-09, -0.0001, 8, 23, 3.283e-06, 1.01898e-05
4385446513364851557, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 22, 5.26719e-06, 5.96542e-06
6099755977143049621, 5000, 2.0e-09, 1.0e-09, -0.0001, 9, 17, 1.23569e-06, 8.00723e-06
1857906152920360313, 5000, 2.0e-09, 1.0e-09, -0.0001, 12, 18, 2.94376e-06, 4.6045e-06
5372914776176674033, 5000, 2.0e-09, 1.0e-09, -0.0001, 12, 22, 3.77591e-06, 5.26301e-06
8699685043425369449, 5000, 2.0e-09, 1.0e-09, -0.0001, 15, 16, 6.02149e-06, 6.79643e-06
3918131060080700274, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 21, 3.20588e-06, 4.36142e-06
6372625369539391996, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 20, 5.13261e-07, 2.79174e-06
6374247585466970615, 5000, 1.0e-09, 1.0e-08, -0.001, 6, 16, 9.6033e-07, 3.94983e-06
4637050372784598052, 5000, 2.0e-09, 1.0e-09, -0.0001, 14, 22, 7.26504e-06, 8.97781e-06
7079359573671161827, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 20, 1.66397e-06, 6.71859e-06
7417923746324505512, 5000, 2.0e-09, 1.0e-09, -0.0001, 15, 18, 7.42371e-06, 2.97295e-06
8127036901930830570, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 23, 2.81799e-07, 1.01052e-05
5683527016562420510, 5000, 2.0e-09, 1.0e-09, -0.0001, 18, 17, 7.11935e-06, 2.20321e-06
8777585676338859504, 5000, 2.0e-09, 1.0e-09, -0.0001, 8, 13, 3.92781e-07, 5.83755e-07
3392214556176089061, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 27, 1.25485e-06, 6.69454e-06
3957756975121423350, 5000, 2.0e-09, 1.0e-09, -0.0001, 12, 21, 2.76769e-06, 6.06549e-06
5615070967351110878, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 19, 2.018e-06, 8.09027e-06
7610660874250014570, 5000, 2.0e-09, 1.0e-09, -0.0001, 12, 15, 2.17419e-06, 5.25384e-06
4588368932935529624, 5000, 1.0e-09, 1.0e-08, -0.001, 6, 8, 4.16112e-06, 1.64568e-06
5031946035645594067, 5000, 2.0e-09, 1.0e-09, -0.0001, 12, 17, 3.49433e-06, 6.55119e-06
1863540412827005723, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 15, 5.45022e-06, 2.84617e-06
3792917495701277284, 5000, 2.0e-09, 1.0e-09, -0.0001, 9, 15, 3.70964e-06, 7.49688e-06
483978282615523200, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 17, 3.77957e-06, 5.15531e-06
1807312188005745702, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 19, 4.01236e-06, 5.78867e-06
7774655012359012016, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 24, 3.72111e-06, 3.38679e-06
1177281442902445673, 5000, 2.0e-09, 1.0e-09, -0.0001, 3, 14, 1.83929e-06, 6.29371e-06
1198131911604761172, 5000, 2.0e-09, 1.0e-09, -0.0001, 4, 18, 4.87122e-07, 5.59358e-06
3378660627959216676, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 19, 3.00389e-06, 4.31487e-06
5372851232097630840, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 20, 1.39674e-06, 9.44386e-06
9018053544854120197, 5000, 1.0e-09, 1.0e-08, -0.001, 5, 7, 3.24336e-06, 3.21195e-06
384641520615263172, 5000, 2.0e-09, 1.0e-09, -0.0001, 8, 11, 1.08822e-06, 2.2318e-06
5669589131603464707, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 28, 8.37862e-07, 1.13374e-05
2480876734602049625, 5000, 2.0e-09, 1.0e-09, -0.0001, 15, 13, 5.28283e-06, 3.53621e-06
6118718530586262841, 5000, 2.0e-09, 1.0e-09, -0.0001, 13, 20, 1.33883e-06, 1.82202e-06
4028914389078788421, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 17, 7.8886e-06, 3.47166e-06
3206319034402812392, 5000, 2.0e-09, 1.0e-09, -0.0001, 9, 17, 1.80585e-06, 8.9294e-06
5559759198000108230, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 17, 6.29625e-07, 5.55992e-06
4472860831496605342, 5000, 2.0e-09, 1.0e-09, -0.0001, 13, 19, 1.93369e-06, 1.03941e-06
8753414005840515016, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 18, 3.02181e-07, 3.55425e-06
1556488837168698911, 5000, 2.0e-09, 1.0e-09, -0.0001, 5, 23, 2.11468e-07, 4.75237e-06
7629068589941123492, 5000, 1.0e-09, 1.0e-08, -0.001, 7, 8, 3.58064e-07, 2.50035e-06
3502835378693350579, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 14, 1.27657e-06, 1.459e-06
39461891485543479, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 22, 3.24586e-06, 6.51807e-06
4927876956292457281, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 19, 2.12521e-06, 8.50227e-06
3838598986356082441, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 20, 2.77433e-06, 1.95418e-06
1651545574284590253, 5000, 2.0e-09, 1.0e-09, -0.0001, 4, 29, 1.19992e-08, 1.00151e-05
937422958433523996, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 21, 3.29828e-06, 4.02102e-06
2149712960127171961, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 13, 3.38258e-06, 1.85146e-06
7816334794145001829, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 19, 3.25386e-06, 8.09136e-06
2198058053546986704, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 15, 3.57367e-06, 8.19081e-06
3951291212872161177, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 21, 3.40042e-06, 6.55134e-06
2917280257401262911, 5000, 1.0e-09, 1.0e-08, -0.001, 6, 4, 1.52296e-06, 1.79334e-06
391106021919588775, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 10, 5.61583e-06, 1.21851e-06
2455516171805156574, 5000, 2.0e-09, 1.0e-09, -0.0001, 8, 23, 3.90684e-06, 9.99563e-06
5487263829778804061, 5000, 2.0e-09, 1.0e-09, -0.0001, 9, 22, 1.15901e-06, 9.19989e-06
5600231188153699893, 5000, 2.0e-09, 1.0e-09, -0.0001, 13, 23, 3.10184e-06, 5.98294e-06
9074042481034907376, 5000, 2.0e-09, 1.0e-09, -0.0001, 5, 14, 4.06066e-06, 1.48565e-06
1691686767927223345, 5000, 2.0e-09, 1.0e-09, -0.0001, 15, 13, 5.91481e-06, 2.04035e-06
2204512811679713389, 5000, 2.0e-09, 1.0e-09, -0.0001, 7, 20, 3.54917e-06, 9.96552e-06
2619094977186523421, 5000, 2.0e-09, 1.0e-09, -0.0001, 8, 19, 3.32276e-06, 2.5433e-06
3438841155007172553, 5000, 2.0e-09, 1.0e-09, -0.0001, 12, 19, 1.90944e-06, 3.01595e-06
5680221373726239587, 5000, 2.0e-09, 1.0e-09, -0.0001, 11, 16, 2.81839e-06, 5.42063e-06
4849130763213375813, 5000, 1.0e-09, 1.0e-08, -0.001, 2, 6, 7.37976e-08, 9.09968e-07
4559698499026004881, 5000, 2.0e-09, 1.0e-09, -0.0001, 5, 24, 7.12972e-07, 1.08794e-05
6284340260854863018, 5000, 2.0e-09, 1.0e-09, -0.0001, 12, 14, 8.89871e-06, 4.76306e-06
2855041946778593503, 5000, 2.0e-09, 1.0e-09, -0.0001, 9, 22, 1.76524e-06, 6.2138e-06
5249909931117190955, 5000, 2.0e-09, 1.0e-09, -0.0001, 10, 24, 4.63139e-06, 6.48829e-06
2923664839587015889, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 25, 3.02783e-06, 5.79937e-06
3204227561819711487, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 20, 3.58249e-06, 5.51754e-06
2530027971902444168, 5000, 2.0e-09, 1.0e-09, -0.0001, 6, 20, 2.60574e-06, 2.35365e-06
845485005913833441, 5000, 2.0e-09, 1.0e-09, -0.0001, 9, 20, 6.37274e-07, 1.27553e-06
7207391865962189798, 5000, 2.0e-09, 1.0e-09, -0.0001, 9, 17, 2.17405e-06, 7.89397e-06
5736294220011899000, 5000, 2.0e-09, 1.0e-09, -0.0001, 8, 17, 1.01241e-06, 2.44408e-06
8687730643503616499, 5000, 1.0e-09, 1.0e-08, -0.001, 4, 10, 3.84731e-07, 1.02366e-06
6003046003901813783, 5000, 1.0e-09, 1.0e-08, -0.0001, 5, 7, 5.95917e-07, 2.37344e-06
5484673931088001872, 5000, 2.0e-09, 1.0e-09, -0.0001, 16, 14, 2.75995e-06, 1.65294e-06
7014706000670095763, 5000, 2.0e-09, 1.0e-09, -0.001, 15, 12, 5.31451e-07, 2.07575e-06
1462997850054285112, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 17, 2.59007e-06, 3.01863e-06
6130537146927658175, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 21, 4.03261e-07, 6.43747e-06
6488558084986170620, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 17, 1.26409e-06, 3.20379e-06
7040037569173294158, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 17, 1.10861e-06, 1.71995e-06
3493545785451371826, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 22, 1.44634e-06, 5.91081e-06
5524261911148048109, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 20, 3.6568e-06, 2.39005e-06
1985430880491345345, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 27, 6.37566e-06, 5.5869e-06
3806018155507288484, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 15, 5.30264e-06, 4.67933e-06
7359054673447725360, 5000, 1.0e-09, 1.0e-08, -0.001, 4, 12, 4.79372e-08, 6.09948e-06
7230539003504454019, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 26, 2.96964e-06, 7.40849e-06
7264979978149588910, 5000, 2.0e-09, 1.0e-09, -0.001, 16, 17, 6.06191e-06, 2.72375e-06
6035248249849177183, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 15, 3.94582e-07, 5.50392e-06
8386646497503089146, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 24, 1.00445e-06, 3.50793e-06
4173676145003606549, 5000, 2.0e-09, 1.0e-09, -0.001, 4, 15, 7.18544e-08, 1.89863e-06
4869741142100431215, 5000, 2.0e-09, 1.0e-09, -0.001, 15, 21, 2.73373e-06, 1.67428e-06
2446516416321918323, 5000, 2.0e-09, 1.0e-09, -0.001, 17, 22, 3.10327e-06, 2.38403e-06
1004403321787736740, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 20, 3.25543e-06, 4.51797e-06
1072378829733637627, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 22, 4.65173e-07, 5.26752e-06
6346485604743812615, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 12, 1.12105e-06, 1.68822e-06
6657341905226927892, 5000, 1.0e-09, 1.0e-08, -0.001, 2, 8, 1.79928e-08, 9.25911e-07
9113109034708631245, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 13, 2.37786e-06, 3.16442e-06
2702475051123099515, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 20, 1.80273e-06, 5.18193e-06
106137785275607197, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 16, 2.3513e-06, 4.06562e-06
8258787524908905520, 5000, 2.0e-09, 1.0e-09, -0.001, 4, 20, 1.6754e-06, 2.59163e-06
6902456980707966148, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 15, 2.64916e-06, 3.1748e-06
1505114420991525678, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 12, 1.94858e-06, 6.17441e-06
7550207845916100135, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 21, 3.83661e-07, 1.54091e-06
6812960911089599366, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 13, 3.90823e-06, 4.56238e-06
3906435843058455181, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 15, 1.19556e-06, 3.9645e-06
4687879217117782094, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 17, 2.85017e-06, 3.33736e-06
2570396785899375089, 5000, 1.0e-09, 1.0e-08, -0.001, 6, 14, 3.44239e-07, 2.84728e-06
8818839024145395627, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 19, 2.10756e-06, 4.97914e-06
2871816897115368687, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 15, 1.05854e-06, 2.43365e-06
1115489710715474607, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 23, 3.94736e-06, 6.62247e-06
1626700286859411599, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 24, 2.27114e-06, 3.32449e-06
4382623791748035315, 5000, 2.0e-09, 1.0e-09, -0.001, 4, 16, 1.57306e-07, 1.99829e-06
2012956078862582862, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 16, 2.12216e-06, 1.13871e-06
3200974655036480147, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 15, 1.49778e-06, 1.96465e-06
3843119179997643395, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 19, 5.12012e-06, 4.87247e-07
3019797824281994249, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 14, 2.14827e-06, 4.3426e-06
7572596643818842156, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 17, 3.66275e-06, 3.24834e-06
5130699791359697341, 5000, 1.0e-09, 1.0e-08, -0.001, 4, 5, 1.61376e-06, 8.78484e-08
7281230770680792380, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 17, 3.36711e-07, 4.20902e-07
988516853953993880, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 9, 2.0422e-06, 3.20117e-06
710146772981551197, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 20, 2.07972e-06, 5.32335e-06
6526177134436803059, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 16, 2.17966e-06, 1.81918e-06
3402173172102192264, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 25, 2.387e-06, 4.71162e-06
3687787898289607054, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 16, 2.90798e-06, 5.02042e-06
1941356535958850068, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 19, 3.38556e-06, 1.03654e-06
8186351854920849812, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 22, 3.528e-06, 6.11623e-06
8810367753984299096, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 23, 1.82991e-06, 4.03059e-06
2514038249542016438, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 27, 2.7896e-06, 5.81037e-06
4245560669176306977, 5000, 1.0e-09, 1.0e-08, -0.001, 5, 12, 6.56602e-07, 7.62948e-06
5517353321419157141, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 17, 1.2867e-06, 9.45796e-07
6950572133342975731, 5000, 2.0e-09, 1.0e-09, -0.001, 16, 19, 2.04936e-06, 2.65517e-06
880299977406944777, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 24, 3.08182e-07, 5.81921e-06
2369771387929603309, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 26, 2.99356e-06, 4.97129e-06
2687558493113401240, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 18, 8.27595e-07, 1.53461e-06
1350523839937137652, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 15, 3.9052e-07, 1.21664e-06
2709576629680307831, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 13, 1.38328e-06, 1.46139e-06
7704578957228073483, 5000, 2.0e-09, 1.0e-09, -0.001, 18, 16, 5.65733e-06, 5.56219e-06
2810318183143128364, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 19, 1.66777e-06, 2.55505e-06
1258120916842192135, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 17, 8.53014e-07, 3.88499e-06
7168853307107794324, 5000, 1.0e-09, 1.0e-08, -0.001, 6, 11, 1.63537e-06, 1.24183e-06
3675047080101507355, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 14, 2.20451e-06, 1.99365e-06
5535104084904057067, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 14, 4.19794e-07, 4.1411e-06
1979182135881379111, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 18, 3.93971e-06, 6.03549e-07
8428331160560720031, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 22, 1.21766e-07, 5.46248e-06
2905203195229197336, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 19, 8.54647e-07, 2.91868e-06
7809850719946734415, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 11, 5.46312e-07, 7.61505e-07
7606055356968318841, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 15, 4.73529e-07, 3.38381e-06
3557914686923236602, 5000, 2.0e-09, 1.0e-09, -0.001, 15, 21, 2.00462e-06, 3.32697e-06
312997857936532132, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 18, 5.30257e-06, 3.761e-06
5275492022743828211, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 19, 3.79228e-06, 4.35648e-06
999900594383852840, 5000, 1.0e-09, 1.0e-08, -0.001, 4, 13, 5.35244e-07, 3.01177e-06
8642301765053419803, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 13, 3.5512e-06, 5.16399e-06
1107254493482665287, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 22, 1.10662e-06, 5.83927e-06
8570082057605375387, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 18, 1.53022e-06, 2.57985e-06
8330208052953227044, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 16, 4.03813e-06, 1.35207e-06
8876138178273366346, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 21, 4.75951e-06, 3.85341e-06
2818960342608193996, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 14, 1.55639e-06, 1.93454e-06
2907903492969418591, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 17, 1.10359e-06, 4.37856e-06
4447360543220704496, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 24, 4.01951e-06, 2.45413e-06
1056006148061559058, 5000, 2.0e-09, 1.0e-09, -0.001, 14, 11, 3.48995e-06, 9.09796e-07
4832297131192871701, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 18, 1.48074e-06, 4.0421e-06
4453293373622442176, 5000, 1.0e-09, 1.0e-08, -0.001, 4, 12, 2.49705e-07, 1.35817e-06
5598862885013269226, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 15, 5.88772e-07, 1.29075e-06
8911633276005197101, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 15, 3.66829e-06, 2.58908e-06
168152446501215923, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 22, 4.68722e-06, 5.88163e-06
6896676741376776003, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 13, 6.17332e-07, 2.57035e-06
5539195959933896126, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 19, 2.36365e-06, 4.47273e-06
7949461394197058174, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 18, 6.3948e-06, 2.0268e-06
8666558747987700395, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 18, 5.38051e-06, 6.2251e-06
4981283785389193877, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 15, 7.7936e-08, 3.3846e-06
4892041324128577433, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 22, 1.11043e-06, 3.47828e-06
903836508944565966, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 22, 1.85292e-06, 7.15744e-06
1913796249049030443, 5000, 1.0e-09, 1.0e-08, -0.001, 9, 3, 2.09222e-06, 1.02953e-06
8523943821378006805, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 17, 2.6084e-06, 2.87815e-06
7983081592360405444, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 20, 2.49019e-07, 3.97671e-06
5671861669452052327, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 23, 1.49037e-06, 3.87916e-06
274948933942929559, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 23, 4.46848e-06, 5.83195e-06
6326495541254287193, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 17, 4.77096e-06, 3.05633e-06
212297080440853313, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 16, 4.15636e-06, 1.93904e-06
6308590614149853160, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 15, 2.5443e-06, 1.81299e-06
9090701332110312810, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 14, 6.50412e-06, 2.59761e-06
6395770450617004403, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 18, 4.02956e-06, 5.67988e-06
6217720575555296720, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 14, 1.27505e-06, 1.76659e-06
5193609697488295732, 5000, 1.0e-09, 1.0e-08, -0.001, 2, 14, 6.73846e-07, 2.08874e-06
9044078920175802929, 5000, 1.0e-09, 1.0e-08, -0.0001, 3, 6, 1.55422e-06, 1.89857e-06
6425920634988567723, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 18, 1.09539e-06, 5.1403e-06
8492051319859765902, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 14, 1.8727e-06, 2.20608e-06
507574294037953590, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 16, 6.85686e-06, 4.15936e-06
3020244147494498558, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 24, 1.80018e-06, 6.30488e-06
4180588297416901039, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 14, 1.21719e-06, 4.40437e-06
5843830170953582765, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 15, 5.20977e-06, 2.83874e-06
920231266501896116, 5000, 2.0e-09, 1.0e-09, -0.001, 15, 19, 2.67076e-06, 1.61129e-06
6668630894842837492, 5000, 2.0e-09, 1.0e-09, -0.001, 14, 17, 8.66442e-07, 2.90635e-06
1784783904900075587, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 22, 8.88986e-06, 5.70349e-06
5599625881179483874, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 20, 1.77991e-06, 1.48449e-06
8284141104267604876, 5000, 1.0e-09, 1.0e-08, -0.001, 2, 5, 1.35191e-07, 5.94248e-07
7697166948338803977, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 24, 5.49971e-07, 4.2527e-06
4286514139706999676, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 14, 7.92456e-07, 6.27091e-06
4125730493826054029, 5000, 2.0e-09, 1.0e-09, -0.001, 12, 23, 6.17789e-06, 4.13444e-06
5001205991081021268, 5000, 2.0e-09, 1.0e-09, -0.001, 6, 12, 6.79236e-08, 2.70335e-06
4592470564527797199, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 12, 1.78824e-06, 1.78531e-06
4932206032140672717, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 25, 2.76825e-06, 5.59473e-06
1298332331039970868, 5000, 2.0e-09, 1.0e-09, -0.001, 15, 16, 6.33136e-06, 2.26834e-06
8474056826723743333, 5000, 2.0e-09, 1.0e-09, -0.001, 14, 17, 2.18321e-06, 4.02722e-06
1125377550085901628, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 18, 3.9027e-07, 1.70132e-06
8966524857910587042, 5000, 2.0e-09, 1.0e-09, -0.001, 8, 19, 1.58551e-06, 3.12046e-06
3913895625233162210, 5000, 1.0e-09, 1.0e-08, -0.001, 4, 7, 1.75798e-06, 1.66688e-06
3634919688027715368, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 12, 4.25054e-06, 5.14692e-06
4606082556603340045, 5000, 2.0e-09, 1.0e-09, -0.001, 13, 17, 2.22101e-06, 5.0027e-06
6046231857943840459, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 20, 1.85525e-07, 5.11781e-06
2117351917188698060, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 19, 1.43115e-06, 4.32532e-06
9062070093596310905, 5000, 2.0e-09, 1.0e-09, -0.001, 5, 17, 2.56924e-06, 3.02452e-06
5998439690959539015, 5000, 2.0e-09, 1.0e-09, -0.001, 7, 15, 8.04039e-07, 4.29926e-06
5189802744782198043, 5000, 2.0e-09, 1.0e-09, -0.001, 10, 19, 1.48033e-06, 2.3734e-06
1950233919615704676, 5000, 2.0e-09, 1.0e-09, -0.001, 9, 17, 4.97483e-07, 5.28848e-06
4216152176979269415, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 25, 3.58686e-06, 8.50285e-06
3772664312613134430, 5000, 2.0e-09, 1.0e-09, -0.001, 11, 13, 2.52287e-06, 3.06059e-06
1984291284750230403, 5000, 1.0e-09, 1.0e-08, -0.001, 6, 4, 2.71129e-06, 4.75542e-07
